,saversion,saverest,areasymbol,areaname,lkey,musym,muname,museq,mukey,comppct_r,compname,localphase,slope_r,cokey,hzdept_r,hzdepb_r,ksat_r,sandtotal_r,claytotal_r,silttotal_r,dbthirdbar_r,partdensity,wsatiated_r,chkey
235,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,6,Edneyville,stony,63.0,26331730,0.0,13.0,28.0,67.0,12.0,21.0,1.42,,37.0,78524746
236,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,3,Cullasaja,very stony,40.0,26331731,0.0,46.0,28.0,69.0,15.0,16.0,1.04,,24.0,78524751
237,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,3,Cullasaja,very stony,40.0,26331731,46.0,86.0,28.0,68.0,16.0,16.0,1.51,,21.0,78524752
238,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,3,Cullasaja,very stony,40.0,26331731,86.0,203.0,28.0,76.0,12.0,12.0,1.6,,19.0,78524753
239,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,3,Trimont,stony,63.0,26331732,0.0,23.0,28.0,45.0,14.0,41.0,1.14,,40.0,78524757
240,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,3,Trimont,stony,63.0,26331732,23.0,114.0,9.0,56.0,26.0,18.0,1.46,,39.0,78524758
241,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,3,Trimont,stony,63.0,26331732,114.0,203.0,9.0,70.0,14.0,16.0,1.55,,34.0,78524759
242,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,2,Fannin,,63.0,26331733,0.0,10.0,28.0,69.0,15.0,16.0,1.44,,39.0,78524754
243,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,2,Fannin,,63.0,26331733,10.0,53.0,9.0,56.0,26.0,18.0,1.59,,36.0,78524755
244,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,2,Fannin,,63.0,26331733,53.0,203.0,9.0,66.0,15.0,19.0,1.62,,32.0,78524756
245,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,EvF,"Evard-Cowee complex, 50 to 95 percent slopes, stony",47,545838,0,Rock outcrop,,,26331734,0.0,203.0,0.035,,,,,,,78524750
246,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,FaD,"Fannin fine sandy loam, 15 to 30 percent slopes",51,545842,80,Fannin,,23.0,26331540,0.0,18.0,28.0,68.8,15.0,16.2,1.4,,40.0,78524225
247,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,FaD,"Fannin fine sandy loam, 15 to 30 percent slopes",51,545842,80,Fannin,,23.0,26331540,18.0,53.0,9.0,55.8,26.5,17.7,1.4,,41.0,78524226
248,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,FaD,"Fannin fine sandy loam, 15 to 30 percent slopes",51,545842,80,Fannin,,23.0,26331540,53.0,203.0,9.0,65.9,15.0,19.1,1.4,,38.0,78524227
249,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,FaE,"Fannin fine sandy loam, 30 to 50 percent slopes",52,545843,80,Fannin,,40.0,26331664,0.0,18.0,28.0,68.8,15.0,16.2,1.4,,39.0,78524468
250,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,FaE,"Fannin fine sandy loam, 30 to 50 percent slopes",52,545843,80,Fannin,,40.0,26331664,18.0,66.0,9.0,35.2,29.0,35.8,1.4,,41.0,78524469
251,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,FaE,"Fannin fine sandy loam, 30 to 50 percent slopes",52,545843,80,Fannin,,40.0,26331664,66.0,84.0,9.0,44.3,15.0,40.7,1.4,,38.0,78524470
252,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,FaE,"Fannin fine sandy loam, 30 to 50 percent slopes",52,545843,80,Fannin,,40.0,26331664,84.0,203.0,9.0,65.9,15.0,19.1,1.4,,38.0,78524471
253,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,1,Cullasaja,"high precipitation, very stony",22.0,26331765,0.0,46.0,91.0,63.0,14.0,23.0,1.02,2.51,26.0,78525106
254,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,1,Cullasaja,"high precipitation, very stony",22.0,26331765,46.0,86.0,91.0,61.0,14.0,25.0,1.49,2.65,24.0,78525107
255,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,1,Cullasaja,"high precipitation, very stony",22.0,26331765,86.0,203.0,91.0,56.0,14.0,30.0,1.48,2.65,23.0,78525108
256,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,1,Tuckasegee,"high precipitation, very stony",22.0,26331766,0.0,28.0,28.0,43.0,17.0,40.0,0.94,2.51,43.0,78525109
257,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,1,Tuckasegee,"high precipitation, very stony",22.0,26331766,28.0,152.0,91.0,53.0,13.0,34.0,1.48,2.65,31.0,78525110
258,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,1,Tuckasegee,"high precipitation, very stony",22.0,26331766,152.0,203.0,28.0,54.0,14.0,32.0,1.54,2.65,23.0,78525111
259,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,4,Unaka,"high precipitation, stony",22.0,26331767,79.0,203.0,21.0,,,,,,,78525116
260,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,4,Unaka,"high precipitation, stony",22.0,26331767,0.0,23.0,9.0,42.0,19.0,39.0,0.93,2.51,51.0,78525117
261,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,4,Unaka,"high precipitation, stony",22.0,26331767,23.0,69.0,28.0,51.0,12.0,37.0,1.48,2.65,35.0,78525118
262,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,4,Unaka,"high precipitation, stony",22.0,26331767,69.0,79.0,7.0,,,,,,,78525119
263,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,6,Porters,"high precipitation, stony",22.0,26331768,137.0,203.0,21.0,,,,,,,78525112
264,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,6,Porters,"high precipitation, stony",22.0,26331768,117.0,137.0,91.0,63.0,12.0,25.0,1.56,2.65,31.0,78525113
265,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,6,Porters,"high precipitation, stony",22.0,26331768,23.0,117.0,28.0,48.0,14.0,38.0,1.47,2.65,33.0,78525114
266,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,6,Porters,"high precipitation, stony",22.0,26331768,0.0,23.0,9.0,42.0,19.0,39.0,0.93,2.51,51.0,78525115
267,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,80,Plott,"high precipitation, stony",22.0,26331769,0.0,3.0,92.0,,,,0.1,1.8,,78525097
268,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,80,Plott,"high precipitation, stony",22.0,26331769,18.0,38.0,28.0,61.0,15.0,24.0,0.99,2.51,53.0,78525098
269,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,80,Plott,"high precipitation, stony",22.0,26331769,84.0,119.0,9.0,53.0,13.0,34.0,1.48,2.65,40.0,78525099
270,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,80,Plott,"high precipitation, stony",22.0,26331769,3.0,18.0,28.0,61.0,15.0,24.0,0.99,2.51,54.0,78525094
271,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,80,Plott,"high precipitation, stony",22.0,26331769,119.0,203.0,28.0,67.0,9.0,24.0,1.55,2.65,29.0,78525095
272,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,80,Plott,"high precipitation, stony",22.0,26331769,38.0,84.0,9.0,53.0,13.0,34.0,1.48,2.65,40.0,78525096
273,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,4,Chestnut,"high precipitation, stony",22.0,26331770,0.0,8.0,91.0,61.0,15.0,24.0,1.42,2.6,34.0,78525100
274,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,4,Chestnut,"high precipitation, stony",22.0,26331770,8.0,71.0,28.0,54.0,14.0,32.0,1.48,2.66,37.0,78525101
275,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,4,Chestnut,"high precipitation, stony",22.0,26331770,71.0,203.0,7.0,,,,,,,78525102
276,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,4,Edneyville,"high precipitation, stony",22.0,26331771,64.0,203.0,91.0,63.0,12.0,25.0,1.56,2.66,31.0,78525103
277,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,4,Edneyville,"high precipitation, stony",22.0,26331771,0.0,13.0,28.0,61.0,14.0,25.0,1.42,2.6,34.0,78525104
278,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwD,"Plott fine sandy loam, high precipitation, 15 to 30 percent slopes, stony",61,545852,4,Edneyville,"high precipitation, stony",22.0,26331771,13.0,64.0,9.0,51.0,13.0,36.0,1.48,2.66,37.0,78525105
279,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,80,Plott,"high precipitation, stony",40.0,26331772,0.0,3.0,92.0,,,,0.1,1.8,,78525068
280,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,80,Plott,"high precipitation, stony",40.0,26331772,18.0,38.0,28.0,61.0,15.0,24.0,0.99,2.51,53.0,78525069
281,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,80,Plott,"high precipitation, stony",40.0,26331772,84.0,119.0,9.0,53.0,13.0,34.0,1.48,2.65,40.0,78525070
282,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,80,Plott,"high precipitation, stony",40.0,26331772,3.0,18.0,28.0,61.0,15.0,24.0,0.99,2.51,54.0,78525071
283,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,80,Plott,"high precipitation, stony",40.0,26331772,119.0,203.0,28.0,67.0,9.0,24.0,1.55,2.65,29.0,78525072
284,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,80,Plott,"high precipitation, stony",40.0,26331772,38.0,84.0,9.0,53.0,13.0,34.0,1.48,2.65,40.0,78525073
285,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Unaka,"high precipitation, stony",40.0,26331773,0.0,23.0,9.0,42.0,19.0,39.0,0.93,2.51,51.0,78525090
286,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Unaka,"high precipitation, stony",40.0,26331773,23.0,69.0,28.0,51.0,12.0,37.0,1.48,2.65,35.0,78525091
287,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Unaka,"high precipitation, stony",40.0,26331773,69.0,79.0,7.0,,,,,,,78525092
288,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Unaka,"high precipitation, stony",40.0,26331773,79.0,203.0,21.0,,,,,,,78525093
289,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Porters,"high precipitation, stony",40.0,26331774,137.0,203.0,21.0,,,,,,,78525086
290,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Porters,"high precipitation, stony",40.0,26331774,117.0,137.0,91.0,63.0,12.0,25.0,1.56,2.65,31.0,78525087
291,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Porters,"high precipitation, stony",40.0,26331774,23.0,117.0,28.0,48.0,14.0,38.0,1.47,2.65,33.0,78525088
292,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Porters,"high precipitation, stony",40.0,26331774,0.0,23.0,9.0,42.0,19.0,39.0,0.93,2.51,51.0,78525089
293,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Tuckasegee,"high precipitation, very stony",40.0,26331775,0.0,28.0,28.0,43.0,17.0,40.0,0.94,2.51,43.0,78525083
294,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Tuckasegee,"high precipitation, very stony",40.0,26331775,28.0,152.0,91.0,53.0,13.0,34.0,1.48,2.65,31.0,78525084
295,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Tuckasegee,"high precipitation, very stony",40.0,26331775,152.0,203.0,28.0,54.0,14.0,32.0,1.54,2.65,23.0,78525085
296,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Cullasaja,"high precipitation, very stony",40.0,26331776,0.0,46.0,91.0,63.0,14.0,23.0,1.02,2.51,26.0,78525080
297,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Cullasaja,"high precipitation, very stony",40.0,26331776,46.0,86.0,91.0,61.0,14.0,25.0,1.49,2.65,24.0,78525081
298,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,4,Cullasaja,"high precipitation, very stony",40.0,26331776,86.0,203.0,91.0,56.0,14.0,30.0,1.48,2.65,23.0,78525082
299,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,2,Edneyville,"high precipitation, stony",40.0,26331777,64.0,203.0,91.0,63.0,12.0,25.0,1.56,2.66,31.0,78525077
300,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,2,Edneyville,"high precipitation, stony",40.0,26331777,0.0,13.0,28.0,61.0,14.0,25.0,1.42,2.6,34.0,78525078
301,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,2,Edneyville,"high precipitation, stony",40.0,26331777,13.0,64.0,9.0,51.0,13.0,36.0,1.48,2.66,37.0,78525079
302,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,2,Chestnut,"high precipitation, stony",40.0,26331778,0.0,8.0,91.0,61.0,15.0,24.0,1.42,2.6,34.0,78525074
303,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,2,Chestnut,"high precipitation, stony",40.0,26331778,8.0,71.0,28.0,54.0,14.0,32.0,1.48,2.66,37.0,78525075
304,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwE,"Plott fine sandy loam, high precipitation, 30 to 50 percent slopes, stony",62,545853,2,Chestnut,"high precipitation, stony",40.0,26331778,71.0,203.0,7.0,,,,,,,78525076
305,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,80,Plott,"high precipitation, stony",72.0,26331779,0.0,3.0,92.0,,,,0.1,1.8,,78525048
306,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,80,Plott,"high precipitation, stony",72.0,26331779,3.0,18.0,28.0,61.0,15.0,24.0,0.99,2.51,54.0,78525043
307,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,80,Plott,"high precipitation, stony",72.0,26331779,18.0,38.0,28.0,61.0,15.0,24.0,0.99,2.51,53.0,78525044
308,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,80,Plott,"high precipitation, stony",72.0,26331779,119.0,203.0,28.0,67.0,9.0,24.0,1.55,2.65,29.0,78525045
309,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,80,Plott,"high precipitation, stony",72.0,26331779,38.0,84.0,9.0,53.0,13.0,34.0,1.48,2.65,40.0,78525046
310,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,80,Plott,"high precipitation, stony",72.0,26331779,84.0,119.0,9.0,53.0,13.0,34.0,1.48,2.65,40.0,78525047
311,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Unaka,"high precipitation, stony",72.0,26331780,69.0,79.0,7.0,,,,,,,78525064
312,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Unaka,"high precipitation, stony",72.0,26331780,79.0,203.0,21.0,,,,,,,78525065
313,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Unaka,"high precipitation, stony",72.0,26331780,0.0,23.0,9.0,42.0,19.0,39.0,0.93,2.51,51.0,78525066
314,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Unaka,"high precipitation, stony",72.0,26331780,23.0,69.0,28.0,51.0,12.0,37.0,1.48,2.65,35.0,78525067
315,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Porters,"high precipitation, stony",72.0,26331781,0.0,23.0,9.0,42.0,19.0,39.0,0.93,2.51,51.0,78525060
316,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Porters,"high precipitation, stony",72.0,26331781,23.0,117.0,28.0,48.0,14.0,38.0,1.47,2.65,33.0,78525061
317,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Porters,"high precipitation, stony",72.0,26331781,117.0,137.0,91.0,63.0,12.0,25.0,1.56,2.65,31.0,78525062
318,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Porters,"high precipitation, stony",72.0,26331781,137.0,203.0,21.0,,,,,,,78525063
319,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Tuckasegee,"high precipitation, very stony",72.0,26331782,0.0,28.0,28.0,43.0,17.0,40.0,0.94,2.51,43.0,78525058
320,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Tuckasegee,"high precipitation, very stony",72.0,26331782,28.0,203.0,91.0,53.0,13.0,34.0,1.48,2.65,31.0,78525059
321,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Cullasaja,"high precipitation, very stony",72.0,26331783,0.0,46.0,91.0,63.0,14.0,23.0,1.02,2.51,26.0,78525055
322,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Cullasaja,"high precipitation, very stony",72.0,26331783,86.0,203.0,91.0,56.0,14.0,30.0,1.48,2.65,23.0,78525056
323,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,4,Cullasaja,"high precipitation, very stony",72.0,26331783,46.0,86.0,91.0,61.0,14.0,25.0,1.49,2.65,24.0,78525057
324,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,2,Edneyville,"high precipitation, stony",72.0,26331784,0.0,13.0,28.0,61.0,14.0,25.0,1.42,2.6,34.0,78525052
325,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,2,Edneyville,"high precipitation, stony",72.0,26331784,13.0,64.0,9.0,51.0,13.0,36.0,1.48,2.66,37.0,78525053
326,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,2,Edneyville,"high precipitation, stony",72.0,26331784,64.0,203.0,91.0,63.0,12.0,25.0,1.56,2.66,31.0,78525054
327,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,2,Chestnut,"high precipitation, stony",72.0,26331785,71.0,203.0,7.0,,,,,,,78525049
328,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,2,Chestnut,"high precipitation, stony",72.0,26331785,0.0,8.0,91.0,61.0,15.0,24.0,1.42,2.6,34.0,78525050
329,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,PwF,"Plott fine sandy loam, high precipitation, 50 to 95 percent slopes, stony",63,545854,2,Chestnut,"high precipitation, stony",72.0,26331785,8.0,71.0,28.0,54.0,14.0,32.0,1.48,2.66,37.0,78525051
330,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ReA,"Reddies fine sandy loam, 0 to 3 percent slopes, frequently flooded",64,545855,5,Ela,undrained,1.0,26331541,0.0,38.0,28.0,32.3,11.5,56.2,1.4,,34.0,78524282
331,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ReA,"Reddies fine sandy loam, 0 to 3 percent slopes, frequently flooded",64,545855,5,Ela,undrained,1.0,26331541,38.0,71.0,28.0,65.7,11.5,22.8,1.4,,30.0,78524283
332,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ReA,"Reddies fine sandy loam, 0 to 3 percent slopes, frequently flooded",64,545855,5,Ela,undrained,1.0,26331541,71.0,203.0,92.0,66.9,10.0,23.1,1.5,,8.0,78524284
